$reaction
    coeff    name formula state ispecies
65     -1     NH3     NH3    aq       65
926    -1 methane     CH4    aq      926
471     1     CN-     CN-    aq      471
3       1      H+      H+    aq        3
63      3      H2      H2    aq       63

$out
         T    P      logK
353 352.00 1500 -21.91773
354 353.00 1500 -21.87461
355 354.00 1500 -21.83163
356 355.00 1500 -21.78880
357 356.00 1500 -21.74611
358 357.00 1500 -21.70357
359 358.00 1500 -21.66117
360 359.00 1500 -21.61891
361 360.00 1500 -21.57680
362 361.00 1500 -21.53482
363 362.00 1500 -21.49300
364 363.00 1500 -21.45131
365 364.00 1500 -21.40976
366 365.00 1500 -21.36835
367 366.00 1500 -21.32708
368 367.00 1500 -21.28596
369 368.00 1500 -21.24497
370 369.00 1500 -21.20411
371 370.00 1500 -21.16340
372 371.00 1500 -21.12282
373 372.00 1500 -21.08238
374 373.00 1500 -21.04208
375 374.00 1500 -21.00191
376 375.00 1500 -20.96187
377 376.00 1500 -20.92197
378 377.00 1500 -20.88221
379 378.00 1500 -20.84258
380 379.00 1500 -20.80308
381 380.00 1500 -20.76371
382 381.00 1500 -20.72448
383 382.00 1500 -20.68538
384 383.00 1500 -20.64641
385 384.00 1500 -20.60757
386 385.00 1500 -20.56886
387 386.00 1500 -20.53028
388 387.00 1500 -20.49183
389 388.00 1500 -20.45352
390 389.00 1500 -20.41532
391 390.00 1500 -20.37726
392 391.00 1500 -20.33933
393 392.00 1500 -20.30152
394 393.00 1500 -20.26385
395 394.00 1500 -20.22629
396 395.00 1500 -20.18887
397 396.00 1500 -20.15157
398 397.00 1500 -20.11440
399 398.00 1500 -20.07734
400 399.00 1500 -20.04042
401 400.00 1500 -20.00362
402 401.00 1500 -19.96695
403 402.00 1500 -19.93040
404 403.00 1500 -19.89397
405 404.00 1500 -19.85767
406 405.00 1500 -19.82148
407 406.00 1500 -19.78543
408 407.00 1500 -19.74948
409 408.00 1500 -19.71367
410 409.00 1500 -19.67797
411 410.00 1500 -19.64240
412 411.00 1500 -19.60694
413 412.00 1500 -19.57161
414 413.00 1500 -19.53640
415 414.00 1500 -19.50131
416 415.00 1500 -19.46633
417 416.00 1500 -19.43147
418 417.00 1500 -19.39673
419 418.00 1500 -19.36211
420 419.00 1500 -19.32761
421 420.00 1500 -19.29323
422 421.00 1500 -19.25896
423 422.00 1500 -19.22482
424 423.00 1500 -19.19078
425 424.00 1500 -19.15686
426 425.00 1500 -19.12306
427 426.00 1500 -19.08938
428 427.00 1500 -19.05581
429 428.00 1500 -19.02235
430 429.00 1500 -18.98901
431 430.00 1500 -18.95579
432 431.00 1500 -18.92268
433 432.00 1500 -18.88968
434 433.00 1500 -18.85680
435 434.00 1500 -18.82403
436 435.00 1500 -18.79138
437 436.00 1500 -18.75883
438 437.00 1500 -18.72640
439 438.00 1500 -18.69408
440 439.00 1500 -18.66188
441 440.00 1500 -18.62978
442 441.00 1500 -18.59780
443 442.00 1500 -18.56593
444 443.00 1500 -18.53417
445 444.00 1500 -18.50253
446 445.00 1500 -18.47099
447 446.00 1500 -18.43956
448 447.00 1500 -18.40824
449 448.00 1500 -18.37703
450 449.00 1500 -18.34594
451 450.00 1500 -18.31495
452 451.00 1500 -18.28407
453 452.00 1500 -18.25330
454 453.00 1500 -18.22264
455 454.00 1500 -18.19208
456 455.00 1500 -18.16164
457 456.00 1500 -18.13131
458 457.00 1500 -18.10107
459 458.00 1500 -18.07095
460 459.00 1500 -18.04094
461 460.00 1500 -18.01103
462 461.00 1500 -17.98124
463 462.00 1500 -17.95154
464 463.00 1500 -17.92196
465 464.00 1500 -17.89248
466 465.00 1500 -17.86310
467 466.00 1500 -17.83383
468 467.00 1500 -17.80468
469 468.00 1500 -17.77562
470 469.00 1500 -17.74667
471 470.00 1500 -17.71783
472 471.00 1500 -17.68909
473 472.00 1500 -17.66045
474 473.00 1500 -17.63193
475 474.00 1500 -17.60350
476 475.00 1500 -17.57517
477 476.00 1500 -17.54696
478 477.00 1500 -17.51884
479 478.00 1500 -17.49084
480 479.00 1500 -17.46294
481 480.00 1500 -17.43513
482 481.00 1500 -17.40743
483 482.00 1500 -17.37984
484 483.00 1500 -17.35234
485 484.00 1500 -17.32496
486 485.00 1500 -17.29767
487 486.00 1500 -17.27048
488 487.00 1500 -17.24340
489 488.00 1500 -17.21643
490 489.00 1500 -17.18954
491 490.00 1500 -17.16277
492 491.00 1500 -17.13609
493 492.00 1500 -17.10952
494 493.00 1500 -17.08305
495 494.00 1500 -17.05668
496 495.00 1500 -17.03041
497 496.00 1500 -17.00424
498 497.00 1500 -16.97817
499 498.00 1500 -16.95221
500 499.00 1500 -16.92635
501 500.00 1500 -16.90058

