$reaction
    coeff    name formula state ispecies
926    -1 methane     CH4    aq      926
1      -3   water     H2O   liq        1
13      1   HCO3-   HCO3-    aq       13
3       1      H+      H+    aq        3
63      4      H2      H2    aq       63

$out
         T    P      logK
429 428.00 1500 -15.09451
430 429.00 1500 -15.06557
431 430.00 1500 -15.03770
432 431.00 1500 -15.00894
433 432.00 1500 -14.98125
434 433.00 1500 -14.95231
435 434.00 1500 -14.92481
436 435.00 1500 -14.89599
437 436.00 1500 -14.86867
438 437.00 1500 -14.84003
439 438.00 1500 -14.81289
440 439.00 1500 -14.78482
441 440.00 1500 -14.75748
442 441.00 1500 -14.72959
443 442.00 1500 -14.70212
444 443.00 1500 -14.67473
445 444.00 1500 -14.64744
446 445.00 1500 -14.62023
447 446.00 1500 -14.59350
448 447.00 1500 -14.56610
449 448.00 1500 -14.53954
450 449.00 1500 -14.51301
451 450.00 1500 -14.48594
452 451.00 1500 -14.45997
453 452.00 1500 -14.43270
454 453.00 1500 -14.40690
455 454.00 1500 -14.38013
456 455.00 1500 -14.35450
457 456.00 1500 -14.32790
458 457.00 1500 -14.30245
459 458.00 1500 -14.27640
460 459.00 1500 -14.24993
461 460.00 1500 -14.22406
462 461.00 1500 -14.19776
463 462.00 1500 -14.17206
464 463.00 1500 -14.14713
465 464.00 1500 -14.12041
466 465.00 1500 -14.09565
467 466.00 1500 -14.06944
468 467.00 1500 -14.04485
469 468.00 1500 -14.01916
470 469.00 1500 -13.99439
471 470.00 1500 -13.97006
472 471.00 1500 -13.94428
473 472.00 1500 -13.92011
474 473.00 1500 -13.89451
475 474.00 1500 -13.87050
476 475.00 1500 -13.84507
477 476.00 1500 -13.82032
478 477.00 1500 -13.79622
479 478.00 1500 -13.77138
480 479.00 1500 -13.74654
481 480.00 1500 -13.72229
482 481.00 1500 -13.69811
483 482.00 1500 -13.67386
484 483.00 1500 -13.64911
485 484.00 1500 -13.62594
486 485.00 1500 -13.60085
487 486.00 1500 -13.57743
488 487.00 1500 -13.55376
489 488.00 1500 -13.53001
490 489.00 1500 -13.50684
491 490.00 1500 -13.48342
492 491.00 1500 -13.46081
493 492.00 1500 -13.43624
494 493.00 1500 -13.41380
495 494.00 1500 -13.39103
496 495.00 1500 -13.36712
497 496.00 1500 -13.34492
498 497.00 1500 -13.32201
499 498.00 1500 -13.29908
500 499.00 1500 -13.27674
501 500.00 1500 -13.25445

