Burial rate: 
1e-4 cm/yr      1e-3 cm/yr      1e-2 cm/yr      1e-1 cm/yr      0.5 cm/yr 
1.411130e-06    1.412041e-07    1.412132e-08    1.412141e-09    2.824283e-10 
1.429107e-06    1.430042e-07    1.430135e-08    1.430144e-09    2.860291e-10 
1.447314e-06    1.448272e-07    1.448368e-08    1.448378e-09    2.896757e-10 
1.465752e-06    1.466735e-07    1.466833e-08    1.466843e-09    2.933688e-10 
1.484425e-06    1.485433e-07    1.485534e-08    1.485544e-09    2.971090e-10 
1.503336e-06    1.504370e-07    1.504473e-08    1.504484e-09    3.008969e-10 
1.522487e-06    1.523548e-07    1.523654e-08    1.523664e-09    3.047331e-10 
1.541883e-06    1.542970e-07    1.543079e-08    1.543090e-09    3.086182e-10 
1.561525e-06    1.562640e-07    1.562752e-08    1.562763e-09    3.125528e-10 
1.581417e-06    1.582561e-07    1.582675e-08    1.582687e-09    3.165376e-10 
1.601562e-06    1.602736e-07    1.602853e-08    1.602865e-09    3.205731e-10 
1.621964e-06    1.623167e-07    1.623288e-08    1.623300e-09    3.246602e-10 
1.642625e-06    1.643860e-07    1.643983e-08    1.643996e-09    3.287993e-10 
1.663550e-06    1.664816e-07    1.664942e-08    1.664955e-09    3.329912e-10 
1.684740e-06    1.686039e-07    1.686169e-08    1.686182e-09    3.372366e-10 
1.706201e-06    1.707533e-07    1.707666e-08    1.707679e-09    3.415361e-10 
1.727934e-06    1.729300e-07    1.729437e-08    1.729451e-09    3.458904e-10 
1.749944e-06    1.751345e-07    1.751486e-08    1.751500e-09    3.503002e-10 
1.772234e-06    1.773671e-07    1.773815e-08    1.773830e-09    3.547662e-10 
1.794808e-06    1.796282e-07    1.796430e-08    1.796444e-09    3.592891e-10 
1.817669e-06    1.819181e-07    1.819332e-08    1.819348e-09    3.638698e-10 
1.840821e-06    1.842372e-07    1.842527e-08    1.842543e-09    3.685088e-10 
1.864268e-06    1.865858e-07    1.866018e-08    1.866033e-09    3.732070e-10 
1.888013e-06    1.889644e-07    1.889807e-08    1.889824e-09    3.779650e-10 
1.912060e-06    1.913733e-07    1.913901e-08    1.913917e-09    3.827838e-10 
1.936413e-06    1.938129e-07    1.938301e-08    1.938318e-09    3.876639e-10 
1.961076e-06    1.962836e-07    1.963012e-08    1.963030e-09    3.926063e-10 
1.986053e-06    1.987858e-07    1.988039e-08    1.988057e-09    3.976117e-10 
2.011348e-06    2.013199e-07    2.013384e-08    2.013403e-09    4.026809e-10 
2.036964e-06    2.038863e-07    2.039053e-08    2.039072e-09    4.078147e-10 
2.062906e-06    2.064854e-07    2.065049e-08    2.065068e-09    4.130140e-10 
2.089179e-06    2.091176e-07    2.091376e-08    2.091396e-09    4.182796e-10 
2.115785e-06    2.117834e-07    2.118039e-08    2.118060e-09    4.236123e-10 
2.142730e-06    2.144832e-07    2.145042e-08    2.145063e-09    4.290130e-10 
2.170018e-06    2.172173e-07    2.172389e-08    2.172411e-09    4.344825e-10 
2.197653e-06    2.199864e-07    2.200085e-08    2.200107e-09    4.400218e-10 
2.225640e-06    2.227907e-07    2.228134e-08    2.228156e-09    4.456317e-10 
2.253982e-06    2.256308e-07    2.256540e-08    2.256564e-09    4.513131e-10 
2.282685e-06    2.285070e-07    2.285309e-08    2.285333e-09    4.570670e-10 
2.311753e-06    2.314199e-07    2.314444e-08    2.314469e-09    4.628942e-10 
2.341191e-06    2.343700e-07    2.343951e-08    2.343976e-09    4.687957e-10 
2.371003e-06    2.373576e-07    2.373834e-08    2.373860e-09    4.747724e-10 
2.401195e-06    2.403834e-07    2.404098e-08    2.404124e-09    4.808253e-10 
2.431770e-06    2.434477e-07    2.434748e-08    2.434775e-09    4.869554e-10 
2.462734e-06    2.465510e-07    2.465788e-08    2.465816e-09    4.931637e-10 
2.494092e-06    2.496940e-07    2.497225e-08    2.497253e-09    4.994511e-10 
2.525849e-06    2.528769e-07    2.529062e-08    2.529091e-09    5.058187e-10 
2.558009e-06    2.561005e-07    2.561305e-08    2.561335e-09    5.122674e-10 
2.590579e-06    2.593651e-07    2.593959e-08    2.593989e-09    5.187984e-10 
2.623562e-06    2.626713e-07    2.627029e-08    2.627060e-09    5.254126e-10 
2.656965e-06    2.660197e-07    2.660521e-08    2.660553e-09    5.321112e-10 
2.690793e-06    2.694108e-07    2.694440e-08    2.694473e-09    5.388951e-10 
2.725051e-06    2.728451e-07    2.728791e-08    2.728825e-09    5.457656e-10 
2.759744e-06    2.763231e-07    2.763580e-08    2.763615e-09    5.527236e-10 
2.794878e-06    2.798455e-07    2.798813e-08    2.798849e-09    5.597704e-10 
2.830459e-06    2.834128e-07    2.834495e-08    2.834531e-09    5.669069e-10 
2.866493e-06    2.870255e-07    2.870632e-08    2.870669e-09    5.741345e-10 
2.902984e-06    2.906843e-07    2.907229e-08    2.907268e-09    5.814542e-10 
2.939939e-06    2.943897e-07    2.944293e-08    2.944333e-09    5.888673e-10 
2.977364e-06    2.981423e-07    2.981830e-08    2.981870e-09    5.963748e-10 
3.015265e-06    3.019428e-07    3.019845e-08    3.019887e-09    6.039781e-10 
3.053647e-06    3.057917e-07    3.058345e-08    3.058388e-09    6.116783e-10 
3.092517e-06    3.096897e-07    3.097335e-08    3.097379e-09    6.194766e-10 
3.131882e-06    3.136373e-07    3.136823e-08    3.136868e-09    6.273744e-10 
3.171746e-06    3.176353e-07    3.176814e-08    3.176860e-09    6.353729e-10 
3.212117e-06    3.216842e-07    3.217315e-08    3.217363e-09    6.434734e-10 
3.253001e-06    3.257847e-07    3.258333e-08    3.258381e-09    6.516771e-10 
3.294404e-06    3.299375e-07    3.299873e-08    3.299923e-09    6.599854e-10 
3.336334e-06    3.341432e-07    3.341943e-08    3.341994e-09    6.683996e-10 
3.378796e-06    3.384025e-07    3.384549e-08    3.384601e-09    6.769212e-10 
3.421798e-06    3.427161e-07    3.427698e-08    3.427752e-09    6.855513e-10 
3.465346e-06    3.470847e-07    3.471398e-08    3.471453e-09    6.942915e-10 
3.509448e-06    3.515089e-07    3.515654e-08    3.515711e-09    7.031431e-10 
3.554109e-06    3.559895e-07    3.560475e-08    3.560533e-09    7.121076e-10 
3.599338e-06    3.605273e-07    3.605867e-08    3.605926e-09    7.211863e-10 
3.645142e-06    3.651228e-07    3.651838e-08    3.651899e-09    7.303808e-10 
3.691527e-06    3.697770e-07    3.698395e-08    3.698457e-09    7.396926e-10 
3.738501e-06    3.744904e-07    3.745545e-08    3.745609e-09    7.491230e-10 
3.786072e-06    3.792639e-07    3.793297e-08    3.793363e-09    7.586737e-10 
3.834247e-06    3.840983e-07    3.841657e-08    3.841725e-09    7.683461e-10 
3.883034e-06    3.889942e-07    3.890634e-08    3.890703e-09    7.781419e-10 
3.932440e-06    3.939526e-07    3.940235e-08    3.940306e-09    7.880625e-10 
3.982474e-06    3.989741e-07    3.990469e-08    3.990542e-09    7.981096e-10 
4.033143e-06    4.040596e-07    4.041343e-08    4.041418e-09    8.082848e-10 
4.084455e-06    4.092100e-07    4.092865e-08    4.092942e-09    8.185898e-10 
4.136419e-06    4.144260e-07    4.145045e-08    4.145123e-09    8.290261e-10 
4.189043e-06    4.197084e-07    4.197890e-08    4.197970e-09    8.395954e-10 
4.242334e-06    4.250582e-07    4.251408e-08    4.251490e-09    8.502996e-10 
4.296302e-06    4.304761e-07    4.305609e-08    4.305693e-09    8.611402e-10 
4.350955e-06    4.359631e-07    4.360500e-08    4.360587e-09    8.721190e-10 
4.406302e-06    4.415200e-07    4.416092e-08    4.416181e-09    8.832377e-10 
4.462351e-06    4.471478e-07    4.472392e-08    4.472483e-09    8.944982e-10 
4.519111e-06    4.528472e-07    4.529410e-08    4.529503e-09    9.059023e-10 
4.576592e-06    4.586193e-07    4.587154e-08    4.587250e-09    9.174518e-10 
4.634802e-06    4.644649e-07    4.645635e-08    4.645734e-09    9.291485e-10 
4.693751e-06    4.703850e-07    4.704862e-08    4.704963e-09    9.409944e-10 
4.753447e-06    4.763806e-07    4.764843e-08    4.764947e-09    9.529913e-10 
4.813901e-06    4.824525e-07    4.825589e-08    4.825696e-09    9.651411e-10 
4.875122e-06    4.886019e-07    4.887110e-08    4.887219e-09    9.774458e-10 
4.937120e-06    4.948296e-07    4.949415e-08    4.949527e-09    9.899074e-10 
4.999904e-06    5.011366e-07    5.012514e-08    5.012629e-09    1.002528e-09 
5.063484e-06    5.075240e-07    5.076418e-08    5.076536e-09    1.015309e-09 
5.127871e-06    5.139929e-07    5.141136e-08    5.141257e-09    1.028254e-09 
5.193075e-06    5.205441e-07    5.206680e-08    5.206804e-09    1.041363e-09 
5.259105e-06    5.271788e-07    5.273059e-08    5.273186e-09    1.054639e-09 
5.325972e-06    5.338981e-07    5.340284e-08    5.340414e-09    1.068085e-09 
5.393688e-06    5.407030e-07    5.408366e-08    5.408500e-09    1.081702e-09 
5.462262e-06    5.475946e-07    5.477317e-08    5.477454e-09    1.095493e-09 
5.531705e-06    5.545740e-07    5.547146e-08    5.547286e-09    1.109460e-09 
5.602028e-06    5.616423e-07    5.617865e-08    5.618010e-09    1.123604e-09 
5.673243e-06    5.688007e-07    5.689486e-08    5.689634e-09    1.137929e-09 
5.745361e-06    5.760503e-07    5.762020e-08    5.762172e-09    1.152437e-09 
5.818393e-06    5.833923e-07    5.835479e-08    5.835635e-09    1.167130e-09 
5.892350e-06    5.908278e-07    5.909874e-08    5.910034e-09    1.182010e-09 
5.967245e-06    5.983581e-07    5.985218e-08    5.985382e-09    1.197079e-09 
6.043088e-06    6.059843e-07    6.061522e-08    6.061690e-09    1.212341e-09 
6.119893e-06    6.137077e-07    6.138799e-08    6.138972e-09    1.227797e-09 
6.197670e-06    6.215295e-07    6.217062e-08    6.217238e-09    1.243451e-09 
6.276433e-06    6.294510e-07    6.296321e-08    6.296503e-09    1.259304e-09 
6.356194e-06    6.374734e-07    6.376592e-08    6.376778e-09    1.275359e-09 
6.436964e-06    6.455980e-07    6.457885e-08    6.458076e-09    1.291619e-09 
6.518758e-06    6.538261e-07    6.540215e-08    6.540411e-09    1.308086e-09 
6.601588e-06    6.621590e-07    6.623595e-08    6.623796e-09    1.324763e-09 
6.685466e-06    6.705981e-07    6.708038e-08    6.708243e-09    1.341652e-09 
6.770407e-06    6.791448e-07    6.793557e-08    6.793768e-09    1.358757e-09 
6.856423e-06    6.878003e-07    6.880166e-08    6.880382e-09    1.376080e-09 
6.943528e-06    6.965661e-07    6.967879e-08    6.968101e-09    1.393624e-09 
7.031735e-06    7.054435e-07    7.056711e-08    7.056939e-09    1.411392e-09 
7.121059e-06    7.144341e-07    7.146675e-08    7.146908e-09    1.429386e-09 
7.211514e-06    7.235392e-07    7.237786e-08    7.238025e-09    1.447609e-09 
7.303113e-06    7.327603e-07    7.330059e-08    7.330304e-09    1.466065e-09 
7.395871e-06    7.420989e-07    7.423507e-08    7.423759e-09    1.484756e-09 
7.489803e-06    7.515565e-07    7.518148e-08    7.518406e-09    1.503686e-09 
7.584923e-06    7.611345e-07    7.613994e-08    7.614259e-09    1.522857e-09 
7.681247e-06    7.708346e-07    7.711063e-08    7.711334e-09    1.542272e-09 
7.778789e-06    7.806582e-07    7.809369e-08    7.809647e-09    1.561934e-09 
7.877564e-06    7.906070e-07    7.908928e-08    7.909214e-09    1.581848e-09 
7.977589e-06    8.006825e-07    8.009756e-08    8.010050e-09    1.602015e-09 
8.078879e-06    8.108864e-07    8.111870e-08    8.112171e-09    1.622440e-09 
8.181449e-06    8.212202e-07    8.215286e-08    8.215594e-09    1.643124e-09 
8.285316e-06    8.316857e-07    8.320020e-08    8.320336e-09    1.664073e-09 
8.390496e-06    8.422845e-07    8.426089e-08    8.426414e-09    1.685288e-09 
8.497005e-06    8.530183e-07    8.533510e-08    8.533843e-09    1.706775e-09 
8.604860e-06    8.638888e-07    8.642301e-08    8.642643e-09    1.728535e-09 
8.714079e-06    8.748979e-07    8.752479e-08    8.752829e-09    1.750572e-09 
8.824677e-06    8.860471e-07    8.864061e-08    8.864420e-09    1.772890e-09 
8.936673e-06    8.973384e-07    8.977066e-08    8.977434e-09    1.795493e-09 
9.050084e-06    9.087735e-07    9.091511e-08    9.091889e-09    1.818385e-09 
9.164926e-06    9.203542e-07    9.207416e-08    9.207803e-09    1.841567e-09 
9.281220e-06    9.320825e-07    9.324797e-08    9.325195e-09    1.865046e-09 
9.398982e-06    9.439601e-07    9.443676e-08    9.444083e-09    1.888824e-09 
9.518230e-06    9.559890e-07    9.564069e-08    9.564488e-09    1.912905e-09 
9.638985e-06    9.681711e-07    9.685998e-08    9.686427e-09    1.937293e-09 
9.761263e-06    9.805084e-07    9.809481e-08    9.809921e-09    1.961992e-09 
9.885085e-06    9.930029e-07    9.934538e-08    9.934989e-09    1.987006e-09 
1.001047e-05    1.005656e-06    1.006119e-07    1.006165e-08    2.012339e-09 
1.013744e-05    1.018471e-06    1.018946e-07    1.018993e-08    2.037994e-09 
1.026601e-05    1.031449e-06    1.031936e-07    1.031984e-08    2.063977e-09 
1.039620e-05    1.044592e-06    1.045091e-07    1.045141e-08    2.090291e-09 
1.052803e-05    1.057903e-06    1.058415e-07    1.058466e-08    2.116941e-09 
1.066152e-05    1.071383e-06    1.071908e-07    1.071961e-08    2.143930e-09 
1.079670e-05    1.085035e-06    1.085573e-07    1.085627e-08    2.171264e-09 
1.093359e-05    1.098861e-06    1.099413e-07    1.099468e-08    2.198946e-09 
1.107219e-05    1.112862e-06    1.113429e-07    1.113485e-08    2.226981e-09 
1.121255e-05    1.127042e-06    1.127623e-07    1.127681e-08    2.255373e-09 
1.135467e-05    1.141403e-06    1.141999e-07    1.142058e-08    2.284128e-09 
1.149859e-05    1.155947e-06    1.156558e-07    1.156619e-08    2.313248e-09 
1.164432e-05    1.170675e-06    1.171302e-07    1.171365e-08    2.342741e-09 
1.179188e-05    1.185592e-06    1.186234e-07    1.186299e-08    2.372609e-09 
1.194130e-05    1.200698e-06    1.201357e-07    1.201423e-08    2.402858e-09 
1.209261e-05    1.215996e-06    1.216673e-07    1.216740e-08    2.433493e-09 
1.224582e-05    1.231490e-06    1.232183e-07    1.232253e-08    2.464518e-09 
1.240096e-05    1.247180e-06    1.247892e-07    1.247963e-08    2.495939e-09 
1.255805e-05    1.263071e-06    1.263801e-07    1.263874e-08    2.527760e-09 
1.271712e-05    1.279164e-06    1.279912e-07    1.279987e-08    2.559987e-09 
1.287819e-05    1.295461e-06    1.296229e-07    1.296306e-08    2.592625e-09 
1.304128e-05    1.311967e-06    1.312754e-07    1.312833e-08    2.625679e-09 
1.320643e-05    1.328682e-06    1.329489e-07    1.329570e-08    2.659155e-09 
1.337365e-05    1.345610e-06    1.346438e-07    1.346521e-08    2.693057e-09 
1.354298e-05    1.362754e-06    1.363603e-07    1.363688e-08    2.727392e-09 
1.371444e-05    1.380116e-06    1.380987e-07    1.381074e-08    2.762164e-09 
1.388805e-05    1.397699e-06    1.398593e-07    1.398682e-08    2.797380e-09 
1.406384e-05    1.415506e-06    1.416422e-07    1.416514e-08    2.833044e-09 
1.424184e-05    1.433539e-06    1.434479e-07    1.434574e-08    2.869164e-09 
1.442208e-05    1.451803e-06    1.452767e-07    1.452863e-08    2.905744e-09 
1.460458e-05    1.470298e-06    1.471287e-07    1.471386e-08    2.942790e-09 
1.478937e-05    1.489029e-06    1.490044e-07    1.490145e-08    2.980308e-09 
1.497649e-05    1.507999e-06    1.509039e-07    1.509143e-08    3.018305e-09 
1.516595e-05    1.527210e-06    1.528277e-07    1.528384e-08    3.056787e-09 
1.535779e-05    1.546666e-06    1.547760e-07    1.547870e-08    3.095759e-09 
1.555204e-05    1.566369e-06    1.567491e-07    1.567604e-08    3.135227e-09 
1.574872e-05    1.586323e-06    1.587474e-07    1.587590e-08    3.175200e-09 
1.594787e-05    1.606531e-06    1.607712e-07    1.607830e-08    3.215681e-09 
1.614952e-05    1.626997e-06    1.628208e-07    1.628329e-08    3.256679e-09 
1.635370e-05    1.647722e-06    1.648964e-07    1.649089e-08    3.298200e-09 
1.656044e-05    1.668712e-06    1.669986e-07    1.670113e-08    3.340250e-09 
1.676976e-05    1.689969e-06    1.691275e-07    1.691406e-08    3.382836e-09 
1.698171e-05    1.711496e-06    1.712836e-07    1.712970e-08    3.425965e-09 
1.719632e-05    1.733297e-06    1.734672e-07    1.734809e-08    3.469643e-09 
1.741361e-05    1.755376e-06    1.756786e-07    1.756927e-08    3.513879e-09 
1.763362e-05    1.777736e-06    1.779182e-07    1.779327e-08    3.558679e-09 
1.785639e-05    1.800380e-06    1.801863e-07    1.802012e-08    3.604050e-09 
1.808195e-05    1.823313e-06    1.824834e-07    1.824986e-08    3.649999e-09 
1.831033e-05    1.846537e-06    1.848097e-07    1.848253e-08    3.696534e-09 
1.854156e-05    1.870057e-06    1.871657e-07    1.871817e-08    3.743663e-09 
1.877569e-05    1.893876e-06    1.895517e-07    1.895682e-08    3.791392e-09 
1.901274e-05    1.917998e-06    1.919682e-07    1.919850e-08    3.839730e-09 
1.925276e-05    1.942428e-06    1.944154e-07    1.944327e-08    3.888685e-09 
1.949577e-05    1.967168e-06    1.968939e-07    1.969116e-08    3.938263e-09 
1.974182e-05    1.992223e-06    1.994039e-07    1.994221e-08    3.988474e-09 
1.999095e-05    2.017596e-06    2.019459e-07    2.019646e-08    4.039324e-09 
2.024318e-05    2.043293e-06    2.045203e-07    2.045395e-08    4.090823e-09 
2.049857e-05    2.069316e-06    2.071276e-07    2.071472e-08    4.142979e-09 
2.075714e-05    2.095671e-06    2.097681e-07    2.097882e-08    4.195800e-09 
2.101894e-05    2.122361e-06    2.124422e-07    2.124629e-08    4.249294e-09 
2.128400e-05    2.149390e-06    2.151505e-07    2.151716e-08    4.303470e-09 
2.155237e-05    2.176764e-06    2.178932e-07    2.179149e-08    4.358337e-09 
2.182409e-05    2.204485e-06    2.206709e-07    2.206932e-08    4.413903e-09 
2.209919e-05    2.232559e-06    2.234840e-07    2.235069e-08    4.470178e-09 
2.237771e-05    2.260990e-06    2.263330e-07    2.263564e-08    4.527170e-09 
2.265971e-05    2.289783e-06    2.292183e-07    2.292423e-08    4.584889e-09 
2.294522e-05    2.318943e-06    2.321404e-07    2.321650e-08    4.643344e-09 
2.323428e-05    2.348473e-06    2.350997e-07    2.351250e-08    4.702544e-09 
2.352694e-05    2.378378e-06    2.380968e-07    2.381227e-08    4.762499e-09 
2.382324e-05    2.408664e-06    2.411320e-07    2.411586e-08    4.823219e-09 
2.412323e-05    2.439336e-06    2.442059e-07    2.442332e-08    4.884712e-09 
2.442694e-05    2.470397e-06    2.473191e-07    2.473470e-08    4.946990e-09 
2.473443e-05    2.501853e-06    2.504719e-07    2.505005e-08    5.010062e-09 
2.504574e-05    2.533710e-06    2.536648e-07    2.536943e-08    5.073937e-09 
2.536091e-05    2.565971e-06    2.568985e-07    2.569287e-08    5.138628e-09 
2.568000e-05    2.598643e-06    2.601734e-07    2.602044e-08    5.204143e-09 
2.600305e-05    2.631730e-06    2.634901e-07    2.635218e-08    5.270493e-09 
2.633010e-05    2.665238e-06    2.668490e-07    2.668816e-08    5.337690e-09 
2.666122e-05    2.699173e-06    2.702508e-07    2.702842e-08    5.405743e-09 
2.699643e-05    2.733538e-06    2.736959e-07    2.737301e-08    5.474663e-09 
2.733581e-05    2.768341e-06    2.771849e-07    2.772200e-08    5.544463e-09 
2.767938e-05    2.803585e-06    2.807184e-07    2.807544e-08    5.615152e-09 
2.802722e-05    2.839278e-06    2.842969e-07    2.843339e-08    5.686743e-09 
