$reaction
     coeff    name formula state ispecies
63      -4      H2      H2    aq       63
1578    -1     CO2     CO2    aq     1578
926      1 methane     CH4    aq      926
1        2   water     H2O   liq        1

$out
         T    P      logK
299 298.00 1500 12.166542
300 299.00 1500 12.111916
301 300.00 1500 12.057239
302 301.00 1500 12.002874
303 302.00 1500 11.948550
304 303.00 1500 11.894261
305 304.00 1500 11.840189
306 305.00 1500 11.786244
307 306.00 1500 11.732699
308 307.00 1500 11.679006
309 308.00 1500 11.625438
310 309.00 1500 11.571900
311 310.00 1500 11.518854
312 311.00 1500 11.465565
313 312.00 1500 11.412390
314 313.00 1500 11.359435
315 314.00 1500 11.306691
316 315.00 1500 11.253971
317 316.00 1500 11.201380
318 317.00 1500 11.148813
319 318.00 1500 11.096550
320 319.00 1500 11.044406
321 320.00 1500 10.992195
322 321.00 1500 10.940287
323 322.00 1500 10.888310
324 323.00 1500 10.836548
325 324.00 1500 10.784893
326 325.00 1500 10.733537
327 326.00 1500 10.682208
328 327.00 1500 10.630801
329 328.00 1500 10.579508
330 329.00 1500 10.528603
331 330.00 1500 10.477437
332 331.00 1500 10.426572
333 332.00 1500 10.375721
334 333.00 1500 10.325260
335 334.00 1500 10.274727
336 335.00 1500 10.224207
337 336.00 1500 10.173984
338 337.00 1500 10.123870
339 338.00 1500 10.073676
340 339.00 1500 10.023776
341 340.00 1500  9.973894
342 341.00 1500  9.924112
343 342.00 1500  9.874345
344 343.00 1500  9.824967
345 344.00 1500  9.775301
346 345.00 1500  9.725741
347 346.00 1500  9.676763
348 347.00 1500  9.627410
349 348.00 1500  9.578262
350 349.00 1500  9.529492
351 350.00 1500  9.480538
352 351.00 1500  9.431784
353 352.00 1500  9.383224
354 353.00 1500  9.334666
355 354.00 1500  9.286212
356 355.00 1500  9.237951
357 356.00 1500  9.189790
358 357.00 1500  9.141535
359 358.00 1500  9.093568
360 359.00 1500  9.045493
361 360.00 1500  8.997324
362 361.00 1500  8.949649
363 362.00 1500  8.901770
364 363.00 1500  8.854188
365 364.00 1500  8.806781
366 365.00 1500  8.759183
367 366.00 1500  8.711883
368 367.00 1500  8.664758
369 368.00 1500  8.617734
370 369.00 1500  8.570603
371 370.00 1500  8.523754
